,text,emotion,hashtags
9372,"['future', 'tipp', 'football', 'looking', 'bright']",-1,[]
9373,"['introducing', 'first', 'five', 'selection', 'allstar', 'game', 'november', 'th', 'quicken', 'loan', 'arena', 'stay', 'posted']",1,[]
9374,"['realize', 'scott', 'walker', 'ha', 'big', 'old', 'combover', 'picture', 'may', 'drop', 'point', 'poll']",-1,[]
9375,"['mom', 'made', 'ask', 'day', 'tomorrow', 'cause', 'planned', 'take', 'u', 'disneyland', 'were', 'going']",-1,[]
9376,"['ben', 'affleck', 'next', 'batman', 'logical', 'place', 'rd', 'tatto', 'pelvic', 'area']",1,[]
9377,"['xhosa', 'zulu', 'guy', 'apply', 'morvite', 'face', 'us', 'hot', 'avoid', 'sun', 'burn']",1,"['no', 'comment']"
9378,"['lady', 'gaga', 'fear', 'classmate', 'los', 'angeles', 'uc', 'nov', 'ians', 'singer', 'lady', 'gaga', 'still', 'touch', 'people', 'h']",-1,[]
9379,"['heading', 'sunday', 'im', 'trouble', 'te', 'spot', 'vernon', 'davis', 'bye', 'fred', 'davis', 'ir', 'finley', 'q', 'uable']",-1,[]
9380,"['holy', 'shit', 'wa', 'written', 'august', 'th', 'write', 'august', 'th', 'requiem', 'rick', 'perry', 'smart', 'campaign']",-1,[]
9381,"['kanye', 'said', 'best', 'st', 'hate', 'uc', 'love', 'uc', 'hate']",-1,[]
9382,"['fella', 'giving', 'mormon', 'bible', 'cit', 'monday', 'nobody', 'took', 'one', 'tuesday', 'today', 'tried', 'lure', 'u', 'sweet']",-1,[]
9383,"['looked', 'uva', 'us', 'sat', 'requirement', 'im', 'definitaly', 'getting', 'straight', 'lawl', 'look', 'like', 'im', 'going', 'transfer']",-1,[]
9384,"['kendrick', 'goat', 'twitter', 'female', 'hoe', 'twitter']",-1,[]
9385,"['hey', 'start', 'worrying', 'little', 'le', 'tom', 'brady', 'start', 'punishing', 'actual', 'criminal']",-1,[]
9386,"['saw', 'scott', 'walker', 'call', 'hillary', 'deciever', 'chief', 'yes', 'today', 'throw', 'thursday']",-1,[]
9387,"['trying', 'new', 'life', 'purpose', 'oracle', 'deck', 'todayone', 'free', 'card', 'career', 'life', 'purpose', 'reading', 'comment', 'st', 'fb']",1,[]
9388,"['kinda', 'want', 'go', 'anatomy', 'tomorrow', 'ut', 'time']",-1,[]
9389,"['yes', 'enlightening', 'brentley', 'emitting', 'light', 'like', 'sun']",1,[]
9390,"['ull', 'never', 'forget', 'first', 'girl', 'wa', 'crazy', 'th', 'grade', 'still', 'got', 'valentine', 'day', 'card', 'secret', 'safe']",1,[]
9391,"['thanks', 'yes', 'coming', 'rock', 'im', 'park', 'cant', 'wait', 'see', 'st', 'time', 'life', 'belgium']",1,[]
9392,"['cant', 'people', 'accept', 'louis', 'got', 'briana', 'pregnant', 'end', 'story', 'move']",-1,[]
9393,"['lost', 'popular', 'vote', 'largest', 'margin', 'ever', 'amazing', 'find', 'troubling']",-1,[]
9394,"['watch', 'st', 'episode', 'american', 'horror', 'story', 'yet', 'understand', 'refuse', 'watch', 'rest']",-1,[]
9395,"['fantastic', 'sexy', 'woman', 'zac', 'efron', 'sex']",1,[]
9396,"['st', 'amendment', 'ignored', 'new', 'federal', 'right', 'marriage', 'equality', 'made', 'scotus', 'marriage']",-1,[]
9397,"['like', 'hypocritical', 'jew', 'christian', 'hypocritical', 'muslim', 'may', 'thrown', 'blaze', 'hell', 'together', 'amen']",-1,[]
9398,"['william', 'smith']",1,"['trump', 'transition', 'team']"
9399,"['oh', 'kane', 'getting', 'divorce', 'listened', 'replay', 'tuesdays', 'show', 'said', 'bc', 'divorce', 'whhhaaat']",-1,[]
9400,"['great', 'troy', 'tulowitzki', 'great', 'david', 'price', 'going', 'friday']",1,[]
9401,"['tony', 'blair', 'like', 'baloney', 'tear', 'may', 'notice', 'incredulous', 'tone', 'use', 'insulting', 'wordplay', 'glove']",-1,[]
9402,"['sophia', 'grace', 'rosie', 'look', 'back', 'highlight', 'long', 'singing', 'career', 'us', 'st', 'anniversary']",1,[]
9403,"['support', 'history', 'remember', 'exactly', 'deplorables', 'irredeemables', 'hell', 'get']",-1,[]
9404,"['gov', 'reject', 'critic', 'attack', 'protecting', 'civilian', 'sortie', 'bomb', 'dropped']",-1,"['uk', 'libya', 'na', 'to']"
9405,"['moved', 'v', 'fight', 'nov', 'australia', 'rousey', 'always', 'ready', 'fight']",1,"['ufc193', 'and', 'still']"
9406,"['always', 'wonder', 'cause', 'traffic', 'heres', 'may', 'solution', 'jam']",-1,[]
9407,"['open', 'season', 'series', 'baltimore', 'kansa', 'city', 'home', 'opener', 'april', 'v', 'white', 'sox']",1,"['mn', 'twins']"
9408,"['kane', 'better', 'rooney', 'back', 'goal', 'rooney', 'better', 'sat']",1,[]
9409,"['however', 'think', 'todays', 'scotus', 'fed', 'govt', 'would', 'interpret', 'th', 'way', 'th', 'th', 'seemingly', 'disappeared']",-1,[]
9410,"['sadly', 'affecting', 'u', 'toorelief', 'turned', 'rateable', 'value', 'awaiting', 'response', 'nd', 'appeal', 'lcc']",-1,[]
9411,"['real', 'men', 'anal', 'robot']",-1,[]
9412,"['hear', 'lost', 'interview', 'mlk', 'jr', 'tennessee', 'man', 'find', 'long', 'lost', 'interview', 'mar']",1,"['openfollow', 'teamfollowback']"
9413,"['okay', 'imagine', 'dustin', 'johnsons', 'choke', 'th', 'green', 'chamber', 'bay', 'move', 'ball', 'foot', 'two']",1,[]
9414,"['yeah', 'grayson', 'allen', 'point', 'v', 'w']",1,[]
9415,"['understand', 'many', 'real', 'leftist', 'u', 'fifty', 'k', 'wouldnt', 'swayed', 'anything']",-1,[]
9416,"['caitlyn', 'jenner', 'may', 'become', 'woman', 'later', 'life', 'woman', 'bash', 'social', 'medium']",1,[]
9417,"['happy', 'nd', 'birthday', 'prince', 'george', 'mention', 'birthday', 'comment', 'little', 'person']",1,[]
9418,"['miss', 'doccie', 'kurt', 'cobain', 'montage', 'heck', 'see', 'tomorrow', 'july', 'go']",1,[]
9419,"['know', 'flatbush', 'zombie', 'wont', 'concert', 'friday', 'still', 'hope', 'asap', 'mob', 'performs', 'least', 'uc', 'rockys', 'part', 'atleast']",1,"['bath', 'salts']"
9420,"['sure', 'watch', 'cougar', 'town', 'us', 'friend', 'minus', 'best', 'actor', 'uc', 'plus', 'wine', 'coming', 'january', 'right', 'shovin', 'u', 'buddy']",1,[]
9421,"['damaged', 'store', 'great', 'east', 'japan', 'earthquake', 'ha', 'gathered', 'build', 'shopping', 'mole', 'jun', 'ishinomaki', 'miyagiit', 'called', 'cont']",1,[]
9422,"['review', 'hit', 'tomorrow', 'uc', 'writing', 'initial', 'impression', 'general', 'tip', 'big', 'android', 'tab', 'uc']",-1,[]
9423,"['harry', 'potter', 'sorcerers', 'stone', 'illustrated', 'edition', 'available', 'october', 'preorder']",1,[]
9424,"['removed', 'kenny', 'lofton', 'hall', 'fame', 'vote', 'taking', 'place', 'todd', 'walker', 'slightly', 'betterthanaverage', 'nd', 'baseman']",1,[]
9425,"['advice', 'drew', 'bledsoe', 'gave', 'tony', 'romo', 'dak', 'prescotts', 'backup', 'sportsday']",1,[]
9426,"['murray', 'take', 'rd', 'set', 'game']",1,[]
9427,"['supporter', 'death', 'try', 'stop', 'cancer', 'lost']",-1,"['jo', 'cox', 'hamas', 'fabian', 'hoax', 'brexit', 'the', 'remain']"
9428,"['know', 'dunkin', 'problem', 'girl', 'hand', 'thing', 'say', 'see', 'tomorrow']",-1,[]
9429,"['keen', 'eagle', 'game', 'today']",1,"['go', 'eagles']"
9430,"['john', 'kasich', 'seems', 'like', 'may', 'levelheaded', 'republican']",-1,"['gop', 'debate']"
9431,"['sorry', 'september', 'watching', 'oklahoma', 'tennessee', 'game', 'floyd', 'mayweather', 'hugging', 'someone', 'hour']",-1,[]
9432,"['bring', 'adidas', 'sock', 'tomorrow']",1,[]
9433,"['big', 'week', 'presidential', 'candidate', 'coming', 'metroplex', 'gov', 'scott', 'walker', 'sen', 'ted', 'cruz', 'tomorrow']",1,[]
9434,"['oliseh', 'return', 'next', 'week', 'afcon', 'qualifier', 'super', 'eagle', 'coach', 'sunday', 'oliseh', 'return', 'country', 'next']",1,[]
9435,"['yo', 'half', 'week', 'since', 'kendricks', 'black', 'friday', 'dropped', 'still', 'fully', 'understood', 'lyric', 'yet']",-1,[]
9436,"['theory', 'niall', 'st', 'tweet', 'louis', 'liam', 'nothing', 'harry', 'hiatus', 'start', 'idk']",1,[]
9437,"['buy', 'pope', 'francis', 'miniseries', 'berlusconis', 'mediaset', 'read', 'nflx']",-1,['netflix']
9438,"['think', 'kendricks', 'black', 'friday', 'wa', 'better', 'j', 'coles', 'block']",-1,[]
9439,"['bobby', 'jindal', 'want', 'bring', 'harm', 'entire', 'nation', 'president', 'never']",-1,[]
9440,"['home', 'watching', 'tv', 'wa', 'obvious', 'serena', 'tanked', 'nd', 'set', 'give', 'crowd', 'set', 'match', 'try', 'transparent']",1,[]
9441,"['good', 'luck', 'tomorrow', 'mac', 'championship', 'thing', 'buddy']",1,"['go', 'bobcats', 'mac', 'baseball']"
9442,"['wa', 'good', 'idea', 'kill', 'years', 'later', 'war', 'zone', 'happened', 'wa', 'promised']",-1,"['gaddafi', 'libya', 'democracy', 'libya', 'african']"
9443,"['seth', 'rollins', 'leaf', 'hotel', 'cop', 'saturday', 'night']",1,"['news', 'wwe']"
9444,"['loving', 'opening', 'debate', 'rap', 'game', 'kathy', 'crowley', 'october', 'bruno', 'mar']",1,[]
9445,"['recording', 'new', 'fanboy', 'versus', 'tomorrow', 'talking', 'fantastic', 'four', 'antman']",1,[]
9446,"['happy', 'thursday', 'briana', 'hope', 'good', 'one']",1,[]
9447,"['brain', 'cell', 'good', 'intro', 'israel', 'list', 'continues']",1,[]
9448,"['amazing', 'point', 'made', 'regarding', 'sufi', 'tradition', 'islam', 'kind', 'word']",1,"['mann', 'ki', 'baat']"
9449,"['oh', 'theres', 'joking', 'around', 'shit', 'theres', 'headphone', 'im', 'watching', 'dexter', 'tomorrow', 'morning', 'haha']",-1,"['f', 'ol']"
9450,"['nicki', 'cant', 'even', 'get', 'rd', 'album', 'go', 'gold', 'lmfao', 'nicki', 'copy', 'kims', 'old', 'shit', 'kim', 'wa', 'first', 'female']",-1,[]
9451,"['daily', 'squib', 'guide', 'crisis']",-1,"['syria', 'isis', 'isil', 'hezbollah', 'alqassas', 'farouq', 'brigades']"
9452,"['killed', 'american', 'dream', 'dusty', 'rhodes', 'taking', 'american', 'hero', 'hulk', 'hogan', 'peoples', 'champ', 'may', 'next']",-1,[]
9453,"['example', 'injury', 'sustained', 'animal', 'testing', 'anybody']",1,[]
9454,"['fukkin', 'loser', 'totally', 'abt', 'mariah', 'carey', 'however', 'study', 'show', 'may', 'oneupped', 'u']",-1,[]
9455,"['melania', 'trump', 'sue', 'daily', 'mail', 'blogger', 'defamatory', 'story', 'via']",-1,[]
9456,"['amazon', 'release', 'tablet', 'amazon', 'plan', 'release', 'tablet', 'inch', 'september', 'cool', 'tech']",1,[]
9457,"['nd', 'half', 'match', 'pires', 'take', 'behind', 'uc', 'yellow', 'card', 'game', 'scar', 'still', 'proud', 'calf']",1,[]
9458,"['skinny', 'jean', 'tuck', 'top', 'cardigan', 'tomorrow', 'heel', 'whole', 'week', 'leg', 'hurt', 'like', 'crazayyy']",-1,[]
9459,"['hope', 'start', 'asking', 'camila', 'question', 'dating', 'shawn', 'sundays', 'start', 'unnecessary', 'drama']",-1,[]
9460,"['always', 'wanted', 'finish', 'sun', 'back', 'couple', 'sporting', 'herod', 'gazza', 'cwaddle']",1,[]
9461,"['ha', 'say']",-1,"['saakashvili', 'ukraine', 'odessa', 'georgia']"
9462,"['get', 'ur', 'excuse', 'early', 'lol', 'cant', 'see', 'u', 'beating', 'west', 'ham', 'sat', 'howard', 'webb', 'loan', 'hammer', 'game']",-1,[]
9463,"['republican', 'created', 'replacement', 'soros', 'clinton', 'nazi', 'obamahealthcare', 'would', 'never', 'seen']",-1,[]
9464,"['hello', 'follower', 'fan', 'one', 'direction', 'ask', 'tendency', 'september', 'hashtag', 'happy', 'birthday', 'niall']",1,[]
9465,"['war', 'monger', 'actual', 'nazi', 'war', 'criminal', 'left']",-1,[]
9466,"['wa', 'high', 'deep', 'kris', 'bryant', 'walkoff', 'trailiing', 'bttom', 'th']",1,"['cubs', 'mlb']"
9467,"['mexicos', 'totally', 'destroyed', 'miss', 'usa', 'pageant', 'tomorrow', 'night', 'speaking', 'free']",-1,[]
9468,"['tony', 'romo', 'mvp', 'sucking', 'constantly', 'getting', 'injured', 'dallas', 'would', 'able', 'draft', 'ol']",-1,[]
9469,"['paul', 'mccartney', 'coming', 'detroit', 'columbus', 'october', 'doe', 'anyone', 'want', 'go']",1,[]
9470,"['kurian', 'joseph', 'raised', 'stupid', 'doubt', 'modis', 'good', 'friday', 'meet', 'question', 'yakubs', 'death', 'penaltysome', 'ppl', 'never', 'learn']",-1,[]
9471,"['im', 'best', 'team', 'world', 'depend', 'player']",1,"['fcb', 'live']"
9472,"['hey', 'everyone', 'case', 'forgot', 'isi', 'killing', 'raping', 'christian', 'homosexual', 'many', 'group', 'today', 'enjoy', 'saturday']",-1,[]
9473,"['bca', 'ut', 'school', 'tomorrow', 'sure', 'feel']",-1,[]
9474,"['everybody', 'responding', 'trump', 'tweet', 'january', 'charlie', 'hebdo', 'shooting', 'still', 'cool', 'pls', 'check', 'date']",-1,[]
9475,"['love', 'israel', 'always', 'support', 'come', 'may']",1,[]
9476,"['clinton', 'foundation', 'must', 'investigated', 'shut', 'corrupt', 'core', 'use', 'term', 'charity', 'travesty']",-1,[]
9477,"['binghamton', 'ny', 'night', 'leaving', 'am', 'back', 'va', 'sometime', 'tomorrow', 'find', 'im', 'going', 'monday']",1,[]
9478,"['fuck', 'bougie', 'dog', 'nazi']",-1,[]
9479,"['wanna', 'live', 'world', 'vanessa', 'hudgens', 'zac', 'efron', 'get', 'back', 'together']",-1,[]
9480,"['im', 'def', 'going', 'snoop', 'dogg', 'lion', 'concert', 'october']",1,[]
9481,"['los', 'hombre', 'bad', 'good', 'right', 'shake', 'system', 'show', 'u']",1,"['marco', 'cal', 'vani']"
9482,"['happy', 'birthday', 'st', 'namja', 'bias', 'kpop', 'lee', 'taemin', 'taem', 'love', 'u', 'miss', 'u', 'past']",1,"['happy', 'taemin', 'day']"
9483,"['called', 'nationwide', 'protestshttps', 'among', 'donorshttps']",-1,"['soros', 'move', 'on']"
9484,"['hustle', 'season', 'december', 'christmas', 'jan', 'nyelle', 'bday', 'party', 'gotta', 'shit', 'um', 'ready', 'lb']",1,[]
9485,"['god', 'bless', 'pope', 'francis', 'abundantly']",-1,[]
9486,"['milan', 'play', 'sampdoria', 'tomorrow', 'face', 'next', 'qualify']",1,[]
9487,"['every', 'time', 'twitter', 'email', 'saying', 'found', 'pple', 'may', 'know', 'bunch', 'nigga', 'hoe']",-1,[]
9488,"['would', 'disrespectful', 'wore', 'duke', 'shirt', 'tarheel', 'game', 'tomorrow', 'lol', 'im', 'kinda', 'duke', 'basketball', 'fan']",1,[]
9489,"['dana', 'white', 'coming', 'asshole', 'telling', 'holms', 'camp', 'immediate', 'rematch', 'july', 'cant', 'fight', 'tate', 'selfish', 'else', 'new']",-1,[]
9490,"['apple', 'watch', 'selling', 'like', 'hot', 'popcorn', 'yaya', 'centre', 'half', 'bald', 'gringo', 'long', 'nose', 'sunburned', 'skin']",1,[]
9491,"['want', 'romney', 'want', 'rudys', 'loyalty', 'retweet']",1,"['the', 'snake', 'maga', 'trump2016', 'never', 'romney', 'fraud', 'phony', 'dra', 'in', 'the', 'swamp']"
9492,"['martin', 'stupid', 'st', 'notice', 'uc', 'nd', 'notice', 'uc', 'ut', 'let', 'catch', 'street', 'notice']",-1,[]
9493,"['curse', 'saviour', 'islam', 'may', 'take', 'pakistan', 'soon', 'make', 'pure', 'sharia', 'country']",-1,[]
9494,"['khamenei', 'ha', 'written', 'nd', 'letter', 'western', 'youth', 'giving', 'advice', 'hope', 'learn', 'bankrupt', 'country', 'like', 'iran']",-1,[]
9495,['oops'],1,"['mpn', 'onedirection', 'mtvstars', 'niall', 'horan']"
9496,"['rd', 'party', 'app', 'io', 'doe', 'add', 'keyboard', 'type', 'copy', 'paste']",1,[]
9497,"['stuck', 'work', 'keep', 'spirit', 'going', 'blaze', 'glory', 'alarm', 'glorious', 'throwback', 'thursday']",1,[]
9498,"['find', 'illegals', 'swarming', 'pile', 'romney', 'hiding', 'every', 'bush']",-1,"['drain', 'the', 'swamp']"
9499,"['saudi', 'security', 'force', 'opened', 'fire', 'shia', 'terrorist', 'tense', 'qatif', 'district', 'eastern', 'province', 'friday']",-1,[]
9500,"['real', 'madrids', 'appeal', 'uefa', 'lfp', 'de', 'gea', 'transfer', 'successful', 'hell', 'join', 'tomorrow', 'yikes']",1,[]
9501,"['wait', 'burger', 'king', 'lax', 'good', 'idea', 'hour', 'flight', 'anyone', 'stop']",-1,"['national', 'fast', 'food', 'day']"
9502,"['isla', 'binnie', 'milan', 'sept', 'reuters', 'long', 'ugly', 'sister', 'florence', 'venice', 'rome', 'italys', 'business', 'capital', 'milan', 'enjoying']",1,[]
9503,"['info', 'ed', 'sheerans', 'hotel', 'playing', 'frisco', 'texas', 'tomorrow', 'night']",1,[]
9504,"['u', 'never', 'see', 'disbeliever', 'unit', 'like', 'unit', 'muslim', 'may', 'allah', 'doom', 'u', 'helper', 'life', 'pit', 'bottom', 'hell']",-1,[]
9505,"['arianators', 'please', 'help', 'um', 'girl', 'us', 'body', 'sore', 'asking', 'ariana', 'jennette', 'us', 'goodluck', 'tomorrow', 'please']",-1,[]
9506,"['trump', 'expected', 'add', 'another', 'billionaire', 'cabinet', 'via']",-1,[]
9507,"['anyone', 'else', 'remember', 'yard', 'arian', 'foster', 'steelers', 'defense', 'last', 'time', 'faced', 'ive', 'bad', 'feeling', 'monday']",-1,[]
9508,"['frank', 'ocean', 'realize', 'album', 'july', 'im', 'going', 'kill']",-1,[]
9509,"['nice', 'video', 'latest', 'test', 'selfdriving', 'car', 'easy', 'ride']",1,[]
9510,"['next', 'person', 'comment', 'win', 'ticket', 'tonight', 'tomorrow', 'nights', 'colt', 'game', 'mcallen', 'thunder']",1,[]
9511,"['whos', 'disneyland', 'birthday', 'thursday']",1,[]
9512,"['leonard', 'cohen', 'could', 'rock', 'waltz']",1,[]
9513,"['attack', 'muslim', 'myanmar', 'threaten', 'escalate', 'ahead', 'november', 'poll']",-1,['rohingya']
9514,"['sat', 'watch', 'michael', 'jackson', 'dvd', 'xx']",1,[]
9515,"['ordered', 'amanda', 'knox', 'book', 'look', 'like', 'judgment', 'day', 'oct']",1,"['amanda', 'knox']"
9516,"['huge', 'difference', 'tomorrows', 'survation', 'yougov', 'poll', 'paper', 'almost', 'like', 'mean', 'absolutely', 'fuck']",-1,[]
9517,"['omg', 'read', 'naruto', 'special', 'comic', 'naruto', 'declared', 'th', 'hokage']",1,"['naruto', 'hokage']"
9518,"['may', 'principle', 'lack', 'reality', 'liberal', 'far', 'perform', 'harper', 'mulroneys', 'record', 'bad']",1,[]
9519,"['love', 'much', 'wedding', 'please', 'amor', 'belong']",1,[]
9520,"['news', 'ure', 'announcing', 'houston', 'rodeo', 'lineup', 'th']",1,[]
9521,"['close', 'eye', 'boko', 'haram', 'north', 'today', 'could', 'anywhere', 'tomorrow']",1,"['bring', 'back', 'our', 'girls', 'now']"
9522,"['watching', 'denzel', 'washington', 'talking', 'new', 'movie', 'flight', 'us', 'comming', 'nov', 'nd', 'david', 'letterman']",1,"['late', 'show']"
9523,"['care', 'hrc', 'go', 'prison', 'deported', 'george', 'soros', 'son', 'must', 'arrested', 'given', 'russia', 'must', 'dealt']",-1,[]
9524,"['want', 'pal', 'b', 'free', 'prosperous', 'use', 'pal', 'pawn', 'antisemitism', 'palestinian']",-1,"['hamas', 'israel']"
9525,"['hey', 'channing', 'tony', 'provias', 'aberdeen', 'hope', 'get', 'sack', 'murray', 'sat']",1,[]
9526,"['updating', 'tomorrow', 'twitter', 'much', 'love', 'stay', 'gucci', 'need', 'text']",1,[]
9527,"['confirmed', 'steve', 'bannon', 'joe', 'arpaio', 'cowboy', 'sheriff', 'tv']",-1,[]
9528,"['aye', 'yo', 'add', 'snapchat', 'im', 'going', 'snapchatting', 'everything', 'tomorrow', 'digi', 'nicoletrevino']",1,[]
9529,"['oh', 'great', 'idiot', 'put', 'capable', 'people', 'instead', 'billionaire', 'idiot', 'downright', 'white', 'supremacist']",-1,[]
9530,"['crisis', 'catholic', 'church', 'pope', 'francis', 'bishop', 'questioning', 'stream']",-1,[]
9531,"['chuck', 'norris', 'wear', 'wat', 'h', 'dec', 'e', 'time']",1,[]
9532,"['trey', 'burke', 'try', 'follow', 'older', 'big', 'bro', 'sully', 'enrolling', 'nba', 'draft', 'whats', 'say', 'go', 'stay', 'say', 'stay']",1,[]
9533,"['foo', 'fighter', 'day', 'night', 'fave', 'people', 'tonight', 'work', 'night', 'tomorrow', 'watching', 'panda', 'open', 'birthday', 'present', 'morning']",1,[]
9534,"['thanks', 'lyndsey', 'hairstrks', 'sometimes', 'red', 'sometimes', 'pink', 'were', 'going', 'see', 'ladykillers', 'nottham', 'tomorrow']",1,[]
9535,"['u', 'supporting', 'aggression', 'since', 'day', 'killed', 'thousand', 'one', 'talk', 'stop', 'u']",-1,['yemen']
9536,"['want', 'say']",-1,[]
9537,"['belt', 'spirit', 'squad', 'potato', 'sunday', 'ppv', 'lost', 'belt', 'randy', 'orton', 'edge', 'day', 'later', 'raw']",1,[]
9538,"['may', 'big', 'brother', 'im', 'ready', 'survivor', 'getting', 'blood', 'hand', 'name', 'game', 'cbs', 'need', 'revamp']",-1,[]
9539,"['ud', 'pretty', 'mad', 'packer', 'took', 'bernard', 'st', 'bc', 'uc', 'cooper', 'eifert', 'would', 'better', 'imo']",-1,[]
9540,"['mizzou', 'beat', 'kentucky', 'tiger', 'advance', 'face', 'topseed', 'florida', 'semi', 'friday', 'p']",1,[]
9541,"['live', 'minute', 'fact', 'dad', 'company', 'sponsored', 'company', 'im', 'seeing', 'snoop', 'dogg', 'saturday']",1,[]
9542,"['president', 'vp', 'radical', 'isi', 'men', 'rape', 'girl']",-1,[]
9543,"['friend', 'get', 'lexus', 'th', 'birthday', 'cant', 'even', 'afford', 'taco', 'taco', 'truck']",-1,[]
9544,"['also', 'thanks', 'adding', 'th', 'season', 'supernatural', 'second', 'season', 'arrow', 'gr']",1,[]
9545,"['sanction', 'timed', 'iran', 'hardly', 'profit', 'oilsales', 'may', 'kill', 'arab', 'tho', 'far', 'better', 'money']",-1,[]
9546,"['hundred', 'local', 'girl', 'looking', 'quick', 'fuck', 'check']",1,[]
9547,"['nd', 'best', 'luck', 'draft', 'rg', 'u', 'talking', 'prospect', 'russell', 'wilson', 'u', 'talking', 'pro', 'career', 'lame']",-1,[]
9548,"['cant', 'wait', 'see', 'milan', 'june', 'love', 'youuu', 'xx']",1,[]
9549,"['emily', 'paris', 'kirk', 'michel', 'though', 'probably', 'change', 'every', 'episode']",1,"['gilmore', 'girls', 'to', 'p4']"
9550,"['dont', 'miss', 'today', 'dubais', 'iconic', 'landmark', 'going', 'orange']",1,"['burj', 'al', 'arab', 'inter', 'continental', 'speakupae', 'orange', 'the', 'world']"
9551,"['introduction', 'd', 'printing']",1,"['3d', 'printing']"
9552,"['july', 'rowdy', 'roddy', 'piper', 'giving', 'opinion', 'hulk', 'hogan', 'racist', 'comment', 'probably']",1,[]
9553,"['took', 'th', 'division', 'relying', 'heavy', 'artillery', 'month', 'take', 'baba', 'amr', 'guy', 'alfarouq', 'battalion']",1,[]
9554,"['cant', 'wait', 'see', 'sat', 'night', 'metlife', 'big', 'year']",1,[]
9555,"['enabled', 'left', 'antiisrael', 'semitism', 'islam', 'march', 'deadly', 'combo', 'israel']",-1,[]
9556,"['take', 'longgop', 'special', 'interest']",-1,[]
9557,"['get', 'nerve']",-1,[]
9558,"['evgeni', 'malkin', 'ut', 'play', 'th', 'nhl', 'lockout', 'suck', 'uc', 'ut', 'watch', 'game', 'played']",-1,[]
9559,"['shout', 'atheist', 'every', 'sunday', 'rant', 'christian', 'suddenly', 'loving', 'god', 'sunday']",1,[]
9560,"['skimmed', 'may', 'like', 'scotus', 'decision', 'law', 'offense', 'pope', 'climate', 'change', 'seriously']",-1,[]
9561,"['sup', 'universe', 'crow', 'lose', 'tonight', 'belfort', 'loses', 'tomorrow', 'go', 'jason', 'russell', 'street', 'adelaide', 'let', 'happen']",-1,[]
9562,"['ira', 'religion', 'may', 'predominantly', 'catholic', 'religion', 'comparable']",-1,[]
9563,"['scott', 'walker', 'brag', 'treated', 'teacher', 'harshly', 'hell', 'treat', 'isi', 'hes', 'trying', 'destroy', 'farmer']",-1,['wisconsin']
9564,"['seven', 'fascinating', 'fact']",1,"['scream', 'queens']"
9565,"['unfortunately', 'obama', 'validated', 'torture', 'unsanctioned', 'bombing', 'drone', 'strike', 'phone', 'monitoring', 'left']",-1,[]
9566,"['ready', 'juventus', 'sunday', 'stadio', 'olimpico', 'forza', 'rom', 'rom', 'store', 'piazza', 'colonna']",1,['roma2k15']
9567,"['honest', 'overhaul', 'unfair', 'prison', 'system', 'tilt', 'voter', 'think']",-1,[]
9568,"['full', 'season', 'harvey', 'degrom', 'thor', 'matz', 'wheeler', 'coming', 'back', 'june', 'sign', 'let', 'get', 'heyward', 'bullpen', 'call', 'day']",1,[]
9569,"['getting', 'booed', 'josh', 'hamilton', 'double', 'rf', 'wall', 'st', 'pitch', 'nd', 'atbat', 'tropeano', 'retired', 'straight']",1,[]
9570,"['twilight', 'win', 'award', 'tcas', 'tonight', 'burn', 'twilight', 'poster', 'k', 'ok']",-1,[]
9571,"['caitlyn', 'jenner', 'may', 'charged', 'manslaughter', 'fatal', 'crash', 'accident', 'occurred', 'whe']",-1,"['cadillac', 'escalade']"
9572,"['fair', 'obama', 'planning', 'stay', 'jab', 'new', 'admin', 'georgesoros']",-1,['nazi']
9573,"['lumia', 'cityman', 'look', 'terrible', 'blue', 'cyan', 'button', 'may', 'small', 'ha', 'superior', 'look']",-1,['lumia']
9574,"['white', 'working', 'class', 'elected', 'trump', 'bust', 'union', 'kill', 'health', 'care', 'privatize', 'medicare', 'social', 'security']",-1,[]
9575,"['last', 'week', 'brock', 'lesnar', 'attacked', 'car', 'axe', 'tomorrow', 'going', 'attack', 'human', 'axe', 'rip', 'ospreay']",-1,[]
9576,"['happy', 'twitter', 'thursday', 'play', 'clubbin', 'ice', 'cube', 'feel', 'good', 'mase']",1,[]
9577,"['remixed', 'ice', 'cube', 'please', 'check', 'let', 'know', 'think', 'drop', 'january']",1,"['i', 'm', 'w']"
9578,"['basic', 'need', 'part', 'dont', 'u', 'understand', 'said', 'communication', 'may', 'eventually', 'important', 'get', 'euro', 'nokia']",-1,[]
9579,"['may', 'huge', 'u', 'fan', 'bonos', 'mullet', 'wa', 'superb']",1,[]
9580,"['love', 'joy', 'feminism', 'woman', 'worse', 'may', 'know', 'bill', 'maher', 'via']",1,[]
9581,"['one', 'espn', 'got', 'played', 'like', 'fiddle', 'nfl', 'attempt', 'tarnish', 'tom', 'bradys', 'legacy']",-1,[]
9582,"['ya', 'disappoint', 'love', 'watching', 'make', 'complete', 'fool', 'show', 'american', 'people']",-1,[]
9583,"['superman', 'err', 'john', 'cena', 'reported', 'injured', 'saturday', 'night', 'fine', 'monday', 'even', 'got', 'pin', 'ftw']",1,"['cena', 'hate', 'nation']"
9584,"['want', 'go', 'dance', 'friday', 'seems', 'like', 'cant', 'nurse', 'day', 'cant', 'skip', 'nuuu', 'hais']",-1,[]
