,text,emotion
2747,"['shawn', 'little', 'kid', 'may', 'cutest', 'thing', 'face', 'planet']",1
2748,"['know', 'guy', 'going', 'tempe', 'nd', 'rd', 'week', 'claim', 'parking', 'spot', 'lol']",1
2749,"['college', 'rep', 'wednesday', 'th', 'otterbein', 'uc', 'west', 'liberty', 'uc', 'akron', 'sign', 'interested']",0
2750,"['hope', 'wonderful', 'thanksgiving', 'effort', 'stop', 'remember', 'use', 'leftover', 'compost', 'rest']",0
2751,"['clinton', 'cartel', 'work', 'leftist', 'understand', 'good', 'prosecute', 'fully', 'sympathy']",-1
2752,"['sermon', 'supposedly', 'victimized', 'christian', 'ha', 'already', 'written', 'upcoming', 'sunday']",-1
2753,"['u', 'public', 'agrees', 'israels', 'opposition', 'iran', 'deal', 'obama', 'may', 'secured', 'congressional', 'support']",1
2754,"['want', 'get', 'something', 'chest', 'book', 'really', 'squirrel']",0
2755,"['kendricks', 'u', 'social', 'experiments', 'sunday', 'candy', 'two', 'song', 'make', 'allergy', 'act', 'hear']",-1
2756,"['benesch', 'spin', 'fire', 'close', 'put', 'low', 'bounce', 'shot', 'past', 'rose', 'assist', 'pires', 'th', 'goal', 'night']",0
2757,"['thanks', 'everyone', 'came', 'played', 'game', 'throne', 'u', 'today', 'see', 'tomorrow']",1
2758,"['glass', 'wine', 'sam', 'smith', 'take', 'beauty', 'santorini']",1
2759,"['chris', 'pratt', 'would', 'go', 'tonight', 'watch', 'jurassic', 'world', 'tomorrow', 'night', 'wwcpd']",1
2760,"['goodnight', 'everybody', 'well', 'back', 'tomorrow', 'morning', 'answer', 'lexus', 'question', 'may', 'k']",1
2761,"['sir', 'uc', 'get', 'spc', 'hiring', 'young', 'eli', 'go', 'entertain', 'white', 'folk', 'monday', 'night']",-1
2762,"['aloysius', 'etok', 'senator', 'pdpakwa', 'ibom', 'north', 'west', 'th', 'senate', 'condoled', 'super', 'eagle', 'capt']",0
2763,"['milan', 'hopefully', 'today', 'wa', 'bank', 'holiday', 'monday', 'may', 'cause', 'delay', 'later', 'monday']",0
2764,"['lol', 'get', 'grip', 'fan', 'forgive', 'hr', 'biffed', 'pitch', 'thor', 'fell', 'apart', 'th']",-1
2765,"['saw', 'tweet', 'livin', 'prayer', 'th', 'proud', 'mad', 'twitter', 'sharing', 'sooner']",1
2766,"['white', 'sox', 'swept', 'royal', 'aka', 'nd', 'best', 'team', 'mlb']",1
2767,"['always', 'due', 'terrorism', 'like']",-1
2768,"['bird', 'pope', 'francis', 'trend', 'like', 'actually', 'sin', 'already', 'forgiven']",0
2769,"['said', 'wa', 'really', 'obvious', 'happens', 'rumour', 'mill', 'one', 'side', 'mclaren', 'obvious', 'thought', 'may', 'go', 'back']",-1
2770,"['friend', 'get', 'lexus', 'th', 'birthday', 'cant', 'even', 'afford', 'taco', 'taco', 'truck']",-1
2771,"['michael', 'moore', 'voted', 'guy', 'named', 'hussein', 'twice', 'trump', 'voter', 'racist']",1
2772,"['standard', 'friday', 'wisewood']",0
2773,"['news', 'sunday', 'tax', 'return', 'visit', 'cuba', 'embargo', 'conversation', 'putin', 'taiwan', 'hope']",0
2774,"['remember', 'um', 'tomorrow', 'morning', 'laurin', 'us', 'got', 'court', 'thing', 'tomorrow', 'day', 'uc', 'back', 'x']",0
2775,"['wtf', 'wrong', 'people', 'need', 'listen', 'simmons', 'guy', 'supposed', 'get', 'work', 'done', 'tomorrow']",-1
2776,"['idea', 'say', 'found', 'searched', 'fatty', 'kim', 'third']",0
2777,"['brock', 'lesnar', 'paul', 'heyman', 'may', 'reason', 'still', 'watch', 'wwe']",1
2778,"['someone', 'go', 'midway', 'next', 'friday', 'morning', 'get', 'kidnapped', 'ill', 'buy', 'red', 'bull', 'sing', 's', 'hip', 'hop', 'classic']",0
2779,"['knw', 'wat', 'im', 'waf', 'morris', 'hall', 'boy', 'twitter', 'though', 'go', 'cause', 'nd', 'floor', 'team', 'u', 'feel']",0
2780,"['go', 'set', 'watchman', 'tomorrow', 'pant', 'ordered']",1
2781,"['wanna', 'go', 'see', 'ed', 'sheeran', 'thursday']",1
2782,"['finished', 'catchup', 'thank', 'showing', 'every', 'family', 'little', 'dysfunctional', 'time', 'love']",1
2783,"['sept', 'reuters', 'factbox', 'american', 'serena', 'venus', 'williams', 'meet', 'quarterfinal', 'u', 'open', 'tuesday', 'born']",1
2784,"['going', 'nd', 'annual', 'kickout', 'hate', 'kickball', 'tournament', 'soccer', 'field', 'right']",0
2785,"['rest', 'peace', 'lee', 'soo', 'mans', 'wife', 'may', 'wife', 'get', 'best', 'place', 'stay', 'strong', 'lee', 'soo', 'man', 'family']",1
2786,"['think', 'since', 'twilight', 'book', 'th', 'anniversary', 'twilight', 'movie', 'take', 'home', 'least', 'one', 'oscar']",1
2787,"['london', 'copper', 'rd', 'day', 'underpinned', 'china', 'data', 'steelguru']",0
2788,"['iran', 'pursuing', 'nuclear', 'sit', 'th', 'largest', 'oil', 'reserve', 'world', 'ha', 'power', 'need', 'unless', 'bomb']",0
2789,"['liked', 'video', 'vente', 'pa', 'ca', 'ricky', 'martin', 'ft', 'maluma']",1
2790,"['david', 'price', 'late', 'uncles', 'nephew', 'although', 'may', 'remember', 'know', 'personally']",0
2791,"['clinton', 'supporter', 'place', 'sign', 'support', 'street', 'thanksgiving', 'abc', 'news', 'via']",1
2792,"['im', 'person', 'know', 'want', 'harry', 'potter', 'wand', 'th', 'birthday', 'yeah', 'ill', 'admit']",1
2793,"['kim', 'davis', 'case', 'sample', 'whats', 'coming', 'gun', 'owner', 'scotus', 'decides', 'want', 'redefine', 'nd', 'amend']",-1
2794,"['fact', 'village', 'kiryas', 'joel', 'chose', 'meet', 'sunday', 'night', 'labor', 'day', 'weekend']",0
2795,"['argh', 'gonna', 'miss', 'friday', 'another', 'david', 'price', 'start', 'hopefully', 'make', 'back', 'time', 'see', 'inning']",1
2796,"['ahm', 'doe', 'excuse', 'muslim', 'killing', 'million', 'world', 'though', 'get', 'excited']",-1
2797,"['everyone', 'wore', 'nirvana', 'shirt', 'yesterday', 'n', 'last', 'week', 'friday', 'im', 'wearing', 'mine', 'day', 'keepin', 'goin']",1
2798,"['stefan', 'sabol', 'rd', 'hit', 'rd', 'rbi', 'knock', 'david', 'wright', 'give', 'stlucie', 'lead']",0
2799,"['poor', 'dustin', 'johnson', 'going', 'special', 'cmon', 'rose']",0
2800,"['apple', 'special', 'event', 'live', 'broadcast', 'shutting', 'apps', 'browser', 'maximum', 'smoothness']",1
2801,"['absolutely', 'insane', 'saying', 'follow', 'kellie', 'leitch', 'support', 'marine', 'le', 'pen', 'frauke', 'petry', 'argument', 'invalid']",1
2802,"['required', 'jew', 'become', 'catholic', 'nd', 'world', 'war', 'muslim']",-1
2803,"['singlevehicle', 'crash', 'early', 'sunday', 'morning', 'claimed', 'life', 'selma', 'teen', 'james', 'brandon', 'bank', 'uc', 'uc', 'wa']",-1
2804,"['able', 'fill', 'google', 'form', 'register', 'show', 'th']",0
2805,"['sure', 'happens', 'certain', 'company', 'start', 'monopolize', 'deep', 'learning']",-1
2806,"['think', 'know', 'anyone', 'personally', 'voted', 'trump', 'id', 'show', 'article']",0
2807,"['lets', 'consider', 'awful', 'tomorrows', 'commute', 'additional', 'foo', 'fighter', 'traffic']",-1
2808,"['ersparadise', 'hop', 'pick', 'poison', 'eliminating', 'vernon', 'davis', 'come', 'price', 'beeblog', 'mon', 'uc', 'oct']",-1
2809,"['news', 'alarm', 'carlos', 'beltran', 'rf', 'nyy', 'carlos', 'beltran', 'went', 'tworun', 'home', 'run', 'wednesday', 'night', 'red', 'sox']",0
2810,"['id', 'love', 'someone', 'come', 'th', 'see', 'ed', 'sheeran']",1
2811,"['photo', 'day', 'sunday', 'october', 'went', 'see', 'dress', 'rehearsal', 'aida', 'winspear', 'opera', 'house']",0
2812,"['levein', 'discussion', 'wed', 'ut', 'keep', 'changing', 'bos', 'uc', 'far', 'negative', 'brazil', 'gone', 'uc', 'new', 'bos', 'cud', 'experiment']",-1
2813,"['possible', 'best', 'reason', 'new', 'att', 'general', 'must', 'investigate', 'impanel', 'grand', 'jury', 'clinton', 'foundation']",0
2814,"['monday', 'im', 'wearing', 'nirvana', 'tshirt', 'want', 'clearly']",-1
2815,"['tomorrow', 'morning', 'duck', 'falling', 'sky']",0
2816,"['happy', 'wednesday', 'signed', 'younique', 'part', 'awesome', 'team', 'people', 'amazing']",1
2817,"['hated', 'tata', 'martino', 'barca', 'cant', 'stand', 'coaching', 'argentina', 'even', 'though', 'friendly', 'reason', 'play', 'defender', 'st']",-1
2818,"['new', 'album', 'unreleased', 'kurt', 'cobain', 'solo', 'music', 'drop', 'november', 'nirvana', 'fan', 'house']",0
2819,"['yeah', 'think', 'white', 'supremacist', 'deranged', 'mentally', 'ill', 'probably', 'subhuman']",0
2820,"['hi', 'jessicalooking', 'forward', 'ijnet', 'chat', 'tuesday', 'hope', 'saw', 'maites', 'email']",1
2821,"['apple', 'want', 'sell', 'ipad', 'theyd', 'better', 'announce', 'tomorrow']",0
2822,"['islam', 'need', 'filter', 'screen', 'tweet', 'begin', 'jesus', 'religion', 'may', 'long']",-1
2823,"['reminder', 'christian', 'ponder', 'may', 'terrible', 'nfl', 'qb', 'hes', 'terrific', 'community', 'member']",0
2824,"['oliseh', 'pleased', 'homebased', 'player', 'win', 'test', 'game', 'super', 'eagle', 'coach', 'sunday', 'oliseh', 'via']",1
2825,"['twothirds', 'ncaa', 'football', 'season', 'completed', 'race', 'bcs', 'title', 'game', 'heading', 'huge', 'controversy']",-1
2826,"['lol', 'dana', 'white', 'aint', 'happy', 'w', 'way', 'thing', 'going', 'tomorrow', 'hell', 'furious']",-1
2827,"['theres', 'circular', 'connection', 'twixt', 'fundies', 'atheist', 'feminist', 'fundies', 'leftist', 'rightist']",0
2828,"['big', 'day', 'sunday', 'christchurch', 'park', 'am', 'remembrance', 'service', 'remember', 'ipswich', 'remember']",1
2829,"['great', 'weekend', 'thus', 'far', 'gig', 'boy', 'friday', 'gym', 'sold', 'car', 'saturday', 'birthday', 'mitcham', 'today', 'booze', 'free', 'saving', 'cash']",1
2830,"['people', 'said', 'wa', 'dumb', 'picking', 'arian', 'foster', 'first', 'pick', 'wa', 'th', 'pick', 'hes', 'th', 'best', 'rb', 'far']",1
2831,"['rehab', 'update', 'jhoan', 'urena', 'replaces', 'david', 'wright', 'b', 'bottom', 'th']",0
2832,"['obama', 'admin', 'evicting', 'veteran', 'set', 'arrive']",0
2833,"['seriously', 'though', 'somebody', 'posted', 'amy', 'schumer', 'woman', 'crush', 'wednesday', 'instagram', 'almost', 'went', 'worth']",-1
2834,"['ppl', 'protesting', 'overly', 'emotional', 'nu', 'fag', 'life', 'saved', 'screamo', 'band', 'hope', 'get', 'run']",-1
2835,"['tell', 'promised', 'playoff', 'ticket', 'better', 'see', 'rfk', 'saturday']",1
2836,"['tomorrow', 'afternoon', 'lets', 'raiding', 'sub', 'ps', 'raided', 'week', 'link', 'follow', 'morning']",0
2837,"['best', 'lance', 'sun', 'maybe', 'elliot', 'simmons', 'man']",1
2838,"['closing', 'stable', 'door', 'etc', 'eu', 'may', 'bring', 'back', 'border', 'control', 'angela', 'merkel', 'suggests', 'via']",0
2839,"['ever', 'hear', 'tamias', 'live', 'cover', 'winans', 'tomorrow']",0
2840,"['confuses', 'many', 'conservative', 'christian', 'wanted', 'christian', 'white', 'house', 'trump']",-1
2841,"['james', 'mays', 'plasticine', 'garden', 'chelsea', 'flower', 'show', 'jane', 'perrone', 'talk', 'james', 'may', 'unusual', 'choi']",0
2842,"['happy', 'birthday', 'big', 'brother', 'may', 'god', 'continue', 'bless', 'prosper']",1
2843,"['believe', 'federer', 'ha', 'good', 'chance', 'winning', 'title', 'th', 'time', 'need', 'hold', 'composer', 'djokovic']",1
2844,"['thing', 'said', 'mimms', 'family', 'thanksgiving']",0
2845,"['one', 'talking', 'fact', 'nialls', 'birthday', 'almost', 'fact', 'boy', 'drop', 'th', 'album', 'day']",0
2846,"['fabregas', 'sanchez', 'make', 'debut', 'tonight']",0
2847,"['well', 'rained', 'day', 'eid', 'second', 'day', 'wa', 'hot', 'rd', 'day', 'even', 'aj', 'bi', 'raining']",-1
2848,"['cant', 'wait', 'tomorrow', 'apple', 'hosting', 'keynote', 'announcing', 'new', 'iphone', 'ipad', 'pro', 'apple', 'tv']",1
2849,"['ut', 'jew', 'uc', 'steve', 'emerson', 'clifford', 'may', 'little', 'scared', 'cufi', 'ut', 'heard', 'leo', 'frank']",0
2850,"['oo', 'need', 'get', 'back', 'hannibal', 'season', 'kind', 'stopped', 'yar', 'started', 'last', 'week', 'got', 'kid', 'tomorrow']",1
2851,"['wednesday', 'amazon', 'prime', 'day', 'full', 'force', 'cnet', 'keeping', 'updated', 'list', 'best', 'deal']",1
2852,"['everything', 'sun', 'weapon', 'muslim']",-1
2853,"['ha', 'supported', 'islamic', 'ira', 'terror', 'whole', 'th', 'form', 'teacher', 'lefty', 'lounge', 'career']",-1
2854,"['diamond', 'shaq', 'better', 'pink', 'diamond', 'tim', 'duncan']",1
2855,"['national', 'hot', 'dog', 'day', 'ha', 'day', 'th', 'ave', 'kenova']",1
2856,"['tomorrow', 'morning', 'wherever', 'think', 'u', 'wisconsin', 'fight', 'restore', 'democracy']",0
2857,"['getting', 'sick', 'right', 'ucla', 'football', 'game', 'saturday']",-1
2858,"['al', 'michael', 'frank', 'gifford', 'dan', 'dierdorf', 'growing', 'monday', 'night', 'football']",0
2859,"['facebook', 'ipo', 'player', 'club', 'reid', 'hoffman', 'today', 'reid', 'hoffman', 'probably', 'best', 'known']",1
2860,"['see', 'jurassic', 'world', 'nd', 'time', 'accompanied', 'little', 'brother', 'went', 'chris', 'pratt', 'flamingo']",1
2861,"['whos', 'pit', 'eric', 'churchs', 'acoustic', 'show', 'nashville', 'riverfront', 'tomorrow', 'night', 'guy']",1
2862,"['michelle', 'obama', 'one', 'active', 'st', 'lady', 'since', 'eleanor', 'roosevelt', 'tbh']",1
2863,"['question', 'becoming', 'apart', 'lsca', 'come', 'stop', 'table', 'outside', 'gregory', 'gym', 'pm', 'thursday']",1
2864,"['eww', 'lady', 'gaga', 'femme', 'fatale', 'tour', 'tonight', 'surprised', 'see', 'gaga', 'using', 'britneys', 'prop', 'next', 'tour', 'lol']",-1
2865,"['ha', 'ben', 'carson', 'accepted', 'hud', 'job', 'still', 'fucking', 'around', 'reality', 'tv', 'show']",-1
2866,"['gonna', 'ride', 'love', 'train', 'tomorrow', 'dig', 'soul', 'train', 'ojays', 'bad']",1
2867,"['never', 'tire', 'learning', 'new', 'could', 'ocean', 'harbour', 'denizen']",1
2868,"['someone', 'run', 'nike', 'trail', 'saturday', 'morning']",0
2869,"['mom', 'know', 'im', 'gay', 'sat', 'laughed']",0
2870,"['check', 'fridays', 'interview', 'singer', 'jessica', 'clemmons', 'jess', 'bandit', 'performer', 'yoga', 'teacher']",0
2871,"['know', 'caitlyn', 'jenner', 'wa', 'trending', 'topic', 'thursday', 'hour', 'washington']",0
2872,"['friday', 'could', 'turn', 'big', 'day', 'case', 'george', 'zimmerman', 'uc', 'accused', 'murdering', 'trayvon', 'marti']",0
2873,"['worst', 'urge', 'watch', 'jurassic', 'world', 'th', 'time', 'theater', 'someone', 'make', 'stop']",-1
2874,"['bc', 'ht', 'wa', 'st', 'album', 'unique', 'twist', 'rock', 'rap', 'uc', 'lp', 'original']",1
2875,"['never', 'knew', 'ice', 'cube', 'wrote', 'friday', 'always', 'thought', 'acted']",0
2876,"['kanye', 'west', 'sent', 'taylor', 'swift', 'flower', 'must', 'st', 'political', 'move', 'taylor', 'really', 'help', 'squad']",1
2877,"['selenas', 'greatest', 'hit', 'album', 'come', 'november', 'th', 'called', 'include', 'new', 'song', 'old', 'song', 'hzkjkanajajans']",0
2878,"['traitor', 'closet', 'obama', 'sends', 'sickening', 'surprise', 'town', 'rejected', 'mosque']",-1
2879,"['cited', 'living', 'wage', 'minimum', 'wage', 'made', 'king']",-1
2880,"['whos', 'going', 'ed', 'sheeran', 'next', 'wednesday']",0
2881,"['kendrick', 'lamar', 'made', 'history', 'nd', 'grammynominated', 'artist', 'single', 'year', 'trailing', 'behind', 'michael', 'jackson']",1
2882,"['wanna', 'go', 'dunkin', 'tomorrow', 'lyndsey', 'like', 'would', 'actual', 'best', 'way', 'end', 'summer']",1
2883,"['course', 'instead', 'shutting', 'mouth']",0
2884,"['im', 'really', 'sad', 'michael', 'jackson', 'today']",-1
2885,"['dj', 'live', 'elvis', 'show', 'saturday', 'october', 'west', 'wyoming', 'eagle', 'club', 'p', 'pm', 'free', 'show', 'open', 'public']",0
2886,"['tony', 'blair', 'saudi', 'arabia', 'go', 'way', 'back', 'stopped', 'investigation', 'saudi', 'arabia', 'security', 'threat', 'cmon', 'bruh']",-1
2887,"['banner', 'first', 'unitarian', 'church', 'pittsburgh', 'wa', 'vandalized', 'week']",-1
2888,"['vampire', 'diary', 'already', 'ruining', 'life', 'im', 'th', 'episode', 'first', 'season', 'ok']",-1
2889,"['real', 'madrid', 'clearly', 'really', 'want', 'david', 'de', 'gea', 'sign', 'anew', 'deal', 'lad']",0
2890,"['absar', 'saying', 'ary', 'news', 'parliament', 'amendment', 'ec', 'may', 'use', 'magnetic', 'ink', 'mad', 'laanat', 'lafafa', 'sahafi']",-1
2891,"['taylor', 'swift', 'may', 'forgive', 'kanye', 'west', 'want', 'im', 'good', 'god', 'know', 'im', 'pro', 'holding', 'grudge', 'acted', 'end']",-1
2892,"['thanksgiving', 'break', 'like', 'thursday', 'christmas', 'break', 'friday', 'friday', 'know']",-1
2893,"['kris', 'bryant', 'check']",0
2894,"['dwayne', 'allen', 'destroyed', 'brian', 'cushing', 'st', 'run', 'complete', 'te', 'many', 'great', 'block']",-1
2895,"['cold', 'warera', 'conservative', 'would', 'put', 'thisbut', 'kind', 'conservative', 'runni']",0
2896,"['opposition', 'urge', 'take', 'talk', 'send', 'troop', 'protect', 'civilian']",0
2897,"['recognized', 'bomi', 'cause', 'us', 'nd', 'fav', 'btw', 'uc', 'ull', 'ever', 'marry', 'hoya', 'uc', 'ull', 'buy', 'yoonjae', 'dog']",1
2898,"['sts', 'espn', 'alaskan', 'musher', 'youngest', 'win', 'iditarod', 'dallas', 'seavey', 'iditarod', 'trail', 'sled', 'dog', 'race', 'tues']",1
2899,"['especially', 'wanna', 'get', 'minimum', 'wage', 'life']",1
2900,"['well', 'since', 'gop', 'dnc', 'ure', 'luck', 'support', 'ndaa', 'uc', 'sopa', 'uc', 'endless', 'war', 'uc', 'drone', 'u', 'ucno', 'th']",-1
2901,"['chuck', 'norris', 'cmon', 'hes', 'unknown', 'generation', 'mr']",0
2902,"['turkey', 'fight', 'v', 'soon']",0
2903,"['may', 'asshole', 'insulting', 'd', 'fan', 'guy', 'crossed', 'line', 'saying', 'mitch', 'deserved', 'die', 'stereotypical', 'd', 'fan']",-1
2904,"['trump', 'ha', 'stock', 'daplwhos', 'surprised']",-1
2905,"['jacked', 'house', 'without', 'key', 'hell', 'yeah', 'im', 'david', 'blaine', 'jr']",1
2906,"['keen', 'eagle', 'game', 'today']",0
2907,"['may', 'missed', 'memo', 'also', 'time']",0
2908,"['tim', 'duncan', 'san', 'antonio', 'spur', 'jersey', 'name', 'number', 'tshirt', 'small']",-1
2909,"['like', 'rap', 'like', 'kendricks', 'black', 'friday', 'news', 'flash', 'really', 'like', 'rap']",0
2910,"['yes', 'uc', 'summer', 'uc', 'danny', 'mcbride', 'confirmed', 'eastbound', 'wa', 'renewed', 'th', 'season', 'word', 'premiere', 'date', 'yet']",0
2911,"['westword', 'writer', 'cowriting', 'last', 'u', 'part', 'im', 'totally', 'okay']",1
2912,"['david', 'bowies', 'new', 'minute', 'epic', 'released', 'new', 'album', 'january', 'middle', 'bit', 'vintage', 'weird', 'bowie']",1
2913,"['found', 'piece', 'candy', 'may', 'injected', 'something']",-1
2914,"['soldier', 'sealed', 'andersonstown', 'area', 'belfast', 'searched', 'ira', 'suspect', 'weapon', 'nov']",-1
2915,"['rare', 'photo', 'auctioning', 'tony', 'romo']",0
2916,"['sure', 'ice', 'cube', 'dr', 'dre', 'eazye', 'kinda', 'day']",0
2917,"['one', 'spare', 'ticket', 'foo', 'fighter', 'milton', 'keynes', 'saturday', 'september', 'th', 'please', 'someone', 'buy', 'poor']",0
2918,"['lay', 'bed', 'watching', 'jurassic', 'park', 'henry', 'whilst', 'sort', 'stuff', 'going', 'tomorrow']",1
2919,"['note', 'rodgers', 'comeback', 'trailing', 'nd', 'half', 'flynn', 'win', 'tie', 'last', 'yr', 'w', 'gb', 'sit']",0
2920,"['bay', 'head', 'uc', 'n', 'j', 'boston', 'uc', 'nov', 'reuters', 'people', 'jersey', 'shore', 'may', 'feel', 'alone', 'world', 'right', 'uc']",-1
2921,"['working', 'towards', 'accreditation', 'albeit', 'half', 'minimum', 'wage', 'much', 'better', 'sitting', 'arse', 'bludging']",-1
2922,"['dustin', 'johnson', 'run', 'coke', 'th', 'round']",0
2923,"['snow', 'tomorrow', 'fantastic', 'positive', 'friday', 'night', 'turnup', 'essay', 'due', 'midnight', 'lets', 'get']",-1
2924,"['yep', 'respectable', 'conservative', 'peep', 'frightened', 'trump', 'liberal', 'one']",-1
2925,"['hillarys', 'st', 'tele', 'news', 'explan', 'server', 'used', 'wa', 'set', 'secret', 'service', 'pres', 'gotten']",-1
2926,"['recount', 'check', 'voter', 'registration', 'recount', 'anonymous', 'ballot', 'pointless']",0
2927,"['started', 'tweeting', 'care', 'stupid', 'bc', 'bet', 'zayn', 'show', 'u', 'st', 'song', 'video', 'care']",-1
2928,"['luis', 'enrique', 'crowd', 'great', 'great', 'place', 'play', 'wa', 'handbag', 'celtic', 'player']",1
2929,"['super', 'eagle', 'chief', 'coach', 'sunday', 'oliseh', 'ha', 'unveiled', 'team', 'list', 'africa', 'cup', 'nation', 'group', 'g', 'game']",0
2930,"['hmmm', 'trump', 'actually', 'poular', 'vote', 'among', 'legal', 'voter']",1
2931,"['earth', 'make', 'leap', 'ira', 'lie', 'corbyn', 'hasbeen', 'debunked']",-1
2932,"['look', 'miss', 'usa', 'recap', 'tomorrow', 'hear', 'favorite', 'gown', 'swimsuit', 'bod']",1
2933,"['cab', 'playing', 'xm', 'may', 'may', 'started', 'flailing']",1
2934,"['whats', 'euro', 'soccer', 'league', 'europa', 'league', 'nd', 'tier', 'team', 'domestic', 'cup', 'sport', 'quirk']",0
2935,"['b', 'comey', 'failure', 'solve', 'disturbing', 'record']",-1
2936,"['nazi', 'germany']",-1
2937,"['due', 'respect', 'hillarys', 'base', 'misinformed', 'robot', 'please', 'told']",0
2938,"['remember', 'chad', 'calling', 'boko', 'haram', 'school', 'boy', 'vowing', 'end', 'two', 'week', 'know', 'whats']",-1
2939,"['hope', 'hes', 'ready', 'brock', 'lesnar', 'sunday']",1
2940,"['bobby', 'jindal', 'repeal', 'th', 'amendment', 'guy', 'would', 'crawl', 'dead', 'mother', 'fuck', 'sister', 'pencil', 'deport']",-1
2941,"['like', 'were', 'going', 'see', 'paul', 'mccartney', 'irl', 'tomorrow']",0
2942,"['amanda', 'knox', 'lied', 'repeatedly', 'cleaned', 'bleach', 'morning', 'innocent', 'petal']",-1
2943,"['iranian', 'general', 'say', 'israel', 'us', 'iron', 'dome', 'ut', 'deal', 'missile', 'keep', 'talking', 'like', 'may', 'end', 'finding']",-1
2944,"['tom', 'brady', 'defending', 'champ', 'best', 'qb', 'league', 'honey', 'picked', 'st']",1
2945,"['ut', 'wait', 'go', 'patriot', 'game', 'dec', 'th', 'ahhh', 'hope', 'get', 'mssive', 'snow', 'storm']",1
2946,"['disappointed', 'knicks', 'v', 'net', 'game', 'got', 'canceled', 'tonight', 'uc', 'um', 'even', 'hyped', 'knicks', 'v', 'heat', 'friday']",-1
2947,"['anyone', 'like', 'scott', 'walker', 'backstreet', 'boy', 'heres', 'double', 'bill', 'probably']",0
2948,"['sweet', 'sunday', 'morning', 'king', 'bob', 'marley']",1
2949,"['celebrated', 'indulging', 'delicious', 'hamburger', 'wa', 'fun', 'treat', 'enjoyed', 'many']",1
2950,"['spinning', 'sunday', 'night', 'moomba', 'thanksgiving', 'party', 'come', 'check', 'going', 'crazy', 'usual', 'ticket', 'available']",1
2951,"['congratulation', 'idiot', 'rioting', 'nth', 'london', 'tonight', 'suppose', 'well', 'see', 'education', 'related', 'protest', 'soon']",-1
2952,"['mention', 'used', 'racial', 'slur', 'nationally', 'televised', 'debate', 'bad', 'hombre', 'donald', 'trump']",-1
2953,"['st', 'year', 'tom', 'brady', 'quality', 'wrs', 'cbs', 'rb', 'every', 'yr', 'wa', 'w']",-1
2954,"['know', 'name', 'two', 'toddler', 'hashtags']",0
2955,"['spare', 'ticket', 'warner', 'bay', 'beer', 'festival', 'sunday', 'anyone', 'want']",1
2956,"['someone', 'spoil', 'please']",0
2957,"['diablo', 'iii', 'full', 'pc', 'game', 'crack', 'release', 'date', 'world', 'may', 'usa', 'may', 'europe', 'may']",0
2958,"['tomorrow', 'david', 'price', 'take', 'mound', 'nice']",1
2959,"['finally', 'grammies', 'give', 'attention', 'artistry', 'hiphop', 'good', 'job', 'kendrick', 'nd', 'nomination', 'ever']",1
2960,"['sandy', 'expected', 'make', 'landfall', 'sometime', 'monday', 'night', 'along', 'new', 'jersey', 'shore', 'uc', 'bringing', 'inch']",0
2961,"['sprint', 'getting', 'samsung', 'galaxy', 'tab', 'lte', 'support', 'november', 'th', 'first', 'lte', 'enabled', 'full', 'story']",0
2962,"['remember', 'qatar', 'gave', 'million', 'clinton', 'foundation', 'birthday', 'present', 'bill']",-1
2963,"['cussing', 'nicki', 'may', 'need', 'learn', 'work', 'tv']",-1
2964,"['commanderinchief', 'believe', 'get', 'dod', 'contractor', 'partner', 'smart', 'key', 'area']",0
2965,"['apple', 'nabs', 'obscene', 'share', 'smartphone', 'profit', 'thanks', 'samsungs', 'note', 'debacle', 'marketwatch']",-1
2966,"['toi', 'israel', 'admits', 'killing', 'arafat', 'us', 'deputy', 'israel', 'first', 'time', 'thursday', 'admitted', 'responsibility']",-1
2967,"['wait', 'whos', 'running', 'debate', 'hulk', 'hogan', 'th', 'candidate', 'clobbered', 'jeb', 'chair']",0
2968,"['interesting', 'article', 'cant', 'dems', 'step', 'back', 'identity', 'politics', 'sec', 'look', 'absurdly', 'bad', 'record']",-1
2969,"['shawarma', 'sandwich', 'say', 'forget', 'vegetarianism']",1
2970,"['never', 'proud', 'non', 'gaming', 'girlfriend', 'beat', 'asylum', 'demon', 'dark', 'soul', 'nd', 'attempt']",1
2971,"['thursday', 'night', 'ut', 'waterloo', 'road']",-1
2972,"['nialls', 'pant', 'always', 'tight', 'may', 'size']",-1
2973,"['everyone', 'know', 'talk', 'everyone', 'whos', 'talking', 'know']",0
2974,"['um', 'ready', 'done', 'sat', 'crap', 'go', 'back', 'grey', 'us', 'anatomy', 'marathon']",0
2975,"['john', 'kasich', 'crack', 'top', 'gop', 'poll', 'initial', 'new', 'day', 'committee', 'wa', 'created', 'april', 'group']",0
2976,"['horn', 'sound', 'end', 'nd', 'period', 'sen', 'minute', 'left']",0
2977,"['get', 'started', 'early', 'shopping', 'holiday', 'chelsea', 'oct', 'perfect', 'present', 'await']",1
2978,"['got', 'van', 'tomorrow', 'yay', 'shirt', 'green', 'grup', 'going', 'lile', 'yay', 'photo', 'tomorrow']",1
2979,"['another', 'iron', 'maiden', 'beer', 'may', 'mean', 'another', 'review', 'way']",1
2980,"['rousey', 'may', 'afraid', 'wa', 'definitely', 'afraid', 'strikeforce']",0
2981,"['zac', 'efron', 'seth', 'rogen', 'flex', 'muscle', 'short', 'short', 'neighbor', 'pic']",0
